Unnamed: 0,comment_text,comment_party,comment_name,interrupted_speaker_party,interrupted_speaker,date,speech_id,preceding_context,sentiment
398863,Ein Experiment!,AfD,<unknown>,FDP,Dr. Volker Wissing,2022-05-19,183307,"ket ausgestellt wird. Nur so sind die Verkehrsunternehmen in der Lage, Marktforschung zu betreiben und anschließend neue Kunden anzusprechen. Wäre das Ticket kostenlos, bekämen wir keinen Überblick darüber, wie viele es wo genutzt haben. Liebe Kolleginnen und Kollegen, wir starten hier ein Projekt, ",-1
250129,Ein Zerrbild der Realität!,FDP,Patrick Döring,DIE LINKE,Wolfgang Gehrcke,2012-02-10,111855," nehme ich sehr ernst. Ich bin der Meinung: Wer heute auf solche Art und Weise mit anderen europäischen Ländern, zum Beispiel Griechenland, umgeht, wer diktiert, dass Löhne und Renten sinken sollen, wer diktiert, welches Steuersystem in den jeweiligen europäischen Ländern durchgesetzt werden soll, (",-1
203473,"Die Binnenwirtschaft ist nicht das Problem, sondern der Export!",SPD,Klaus Barthel,FDP,Otto Solms,2009-05-14,93922,"ie nicht geschafft. Sie hat für die schlechten Jahre nicht vorgesorgt, die ja zu erwarten waren. Deswegen fehlt ihr jetzt das Geld. Darüber hinaus hat sie mit diesen hohen Belastungen auch noch eine Binnenrezession herbeigeführt. Das ist ja die Folge von höheren Belastungen.  (Beifall bei der FDP – ",-1
367462,Sie sind immer wieder gut!,AfD,Sebastian Münzenmaier,SPD,Helge Lindh,2020-03-06,165368,"D] – Dr. Alexander Gauland [AfD]: Herr Lindh, Ihnen ist schon Besseres eingefallen! – Dr. Roland Hartwig [AfD]: Das ist sogar für Ihre Verhältnisse unterirdisch! – Zuruf von der FDP: So ein Unsinn!) Ich schätze den Liberalismus sehr; ich bin ein großer Freund des Liberalismus. (Lachen bei der AfD – ",-1
414196,Da hat er recht!,CDU/CSU,Jens Spahn,FDP,Dr. Lukas Köhler,2022-12-01,188249," gesagt, dass wir für ungebremsten Freihandel stehen würden und uns dafür einsetzen würden. Das klang so, als ob das was Schlechtes wäre. Nein, im Gegenteil: Es ist es genau das Richtige. Es ist genau das, was wir jetzt brauchen. (Beifall bei der FDP sowie bei Abgeordneten der SPD und der CDU/CSU – ",-1
355074,Das müssen die Investoren machen!,SPD,Klaus Mindrup,FDP,Daniel Föst,2019-09-26,160464,". Genau dieses Bauland, das wir brauchen, liegt auf den Dachböden und den Dächern unserer Städte. Wir müssen das Potenzial des Dachausbaus heben. Wir, die FDP, haben das vorgelegt. (Beifall bei der FDP – Klaus Mindrup [SPD]: Eine gute Idee von Barbara Hendricks!) – Dann hätte sie es machen sollen. (",-1
288557,Das ist komisch!,SPD,Ingrid Arndt-Brauer,SPD,Johannes Kahrs,2014-12-03,129256," Axel Troost [DIE LINKE])  Ich habe an den Sitzungen dieser gemeinsamen Arbeitsgruppe teilgenommen. Allerdings habe ich dort von Vertretern der Union nie den Vorschlag gehört, den Solidaritätszuschlag zu streichen, obwohl die bisherigen Redner der Union heute hier etwas ganz anderes gesagt haben.  (",-1
387694,Hat er gar nicht gesagt!],FDP,Christian Dürr,SPD,Olaf Scholz,2021-05-19,177321,"Ich teile Ihre Einschätzung nicht. Es gibt gesundheitspolitische Erwägungen, die dafür sprechen, dass wir jetzt nicht alles harmlos finden, was sich selber für harmlos deklariert. Das will ich ausdrücklich dazu sagen. (Beifall bei der SPD – ",-1
169434,Wie viele Menschen haben Sie schon eingestellt?,FDP,Dr. Heinrich L. Kolb,SPD,Anette Kramme,2006-09-28,77105,"der wissenschaftlicher Institute im In- und Ausland belegen hinlänglich, dass ein Abbau der Schutzrechte von Arbeitnehmern die Beschäftigungslage nicht verbessert.  (Dr. Heinrich L. Kolb [FDP]: Woher wissen  Sie, wie das funktioniert?) Wir haben registriert – Herr Kolb, Sie sollten mir zuhören –,  (",-1
49389,Jetzt werden Sie aber ein bißchen flapsig!,FDP,Jürgen W. Möllemann,SPD,Ernst Kastning,1996-11-27,32468,"nn  [FDP]: Das geht jetzt aber ein bißchen  weit!)  Was Sie oder unser Unterhaltungskünstler Jürgen  Koppelin hier in den letzten Wochen zum Bundeswehretat haben verlauten lassen, war schon interessant.  (Dr. Wolfgang Weng [Gerlingen] [FDP]: Es  ist immer interessant, was Koppelin verlauten läßt! - ",-1
5497,Reden Sie einmal  mit Ihrem Parteifreund Mitterrand!,CDU/CSU,Karl Lamers,CDU/CSU,Karl Lamers,1991-11-06,3468,während sie in Westeuropa der parlamentarischen Kontrolle entzogen würden. Alle Staatsgewalt geht auch  in der neuen Europäischen Politischen Union vom  Volk aus. Das muß durch fortgesetzte nationale und  europäische parlamentarische Entscheidungen in diesen Fragen gewährleistet sein und bleiben.  (,-1
181082,Richtig!,SPD,Uwe Beckmeyer,CDU/CSU,Georg Brunnhuber,2007-09-13,82864,"ch ein Satz. Alle, die über die Bahn und die Zukunft der Bahn reden, sollten sich mindestens eines gelegentlich auch hier im Hohen Hause vor Augen führen: Dort sind 240 000 Menschen,  (Zuruf von der SPD: Ja eben!) die 24 Stunden, rund um die Uhr, 365 Tage im Jahr dafür sorgen, dass der Zug fährt.  (",-1
315556,Wie lange hat der Wirt gelebt?,SPD,Christian Petry,CDU/CSU,Fritz Güntzler,2016-12-15,141932,"unden worden, weil es den Fiskus gibt, sondern weil Unternehmer sicher sein wollten, dass ihre Mitarbeiter keine eigenen Geschäfte machen. (Dr. Thomas Gambke [GRÜNE]: Bürokratieabbau!) Ich habe einmal nachgelesen: 1879 ist in einem Saloon in Ohio zum ersten Mal eine Registrierkasse benutzt worden. (",-1
445809,Sehr richtig!,SPD,Johannes Schraps,SPD,Dr. Zanda Martens,2023-11-16,198345,"e engstirnige Sicht auf Europa als ein wirtschaftliches Binnenmarktprojekt, stärken das zivilgesellschaftliche Engagement und verteidigen damit die demokratischen Werte über die Grenzen der Nationalstaaten hinweg. (Beifall bei Abgeordneten der SPD und des GRÜNE und des Abg. Philipp Hartewig [FDP] – ",-1
425339,"Und nicht wissen, was sie in acht Monaten machen sollen!",AfD,Marc Bernhard,SPD,Dr. Nina Scheer,2023-04-20,191842,"as sind die Gesetze des Marktes –, dann werden auch die Hersteller keinen Markt sehen. Deswegen ist es dringend notwendig, dass wir einen verlässlichen rechtssicheren Rahmen schaffen, damit auch die Hersteller, die Produzenten sehen: Dieser Markt wird bedient werden können. Dieser Markt existiert. (",-1
430465,Das wird auch durch Wiederholung nicht wahrer!,SPD,Sebastian Roloff,CDU/CSU,Hansjörg Durz,2023-05-26,193479," davor, dass es nicht nur Marktversagen, sondern auch Staatsversagen geben kann. Nur so lässt sich erklären, warum die Bundesregierung auf jegliche Checks and Balances, auf jegliche Kontrollinstrumente im Gesetzestext verzichten will. (Klaus-Peter Willsch [CDU/CSU]: Das regeln die in der Familie! – ",-1
293306,Den Antrag haben wir schon vor der Anfrage gestellt!,DIE LINKE,Jutta Krellmann,SPD,Gabriele Hiller-Ohm,2015-03-26,131491,"che Arbeit‘ ab dem ersten Einsatztag ohne Ausnahme bei der Leiharbeit.“  (Matthias W. Birkwald [DIE LINKE]: Wie in Frankreich! Da gibt es das schon!  Liebe Kolleginnen und Kollegen, mit dieser Forderung erreichen Sie mit Sicherheit keine grundsätzliche Aufwertung der Sozial- und Erziehungsberufe.  (",-1
153413,Können die doch machen!  Lasst die doch!,SPD,Jörg Tauss,FDP,Cornelia Pieper,2005-03-16,71203,"Abgeordneten der FDP, der SPD, der CDU/CSU und des GRÜNE – Abg. Jörg Tauss [SPD]: Sehr gut! Das haben wir immer erklärt!) Dieser Wettbewerb findet aber, Herr Tauss, nur bedingt zwischen Hochschulen als Ganzen statt, sondern eher auf der Ebene der Fachbereiche, Fakultäten und Wissenschaftsbereiche. (",-1
150526,Richtig!,CDU/CSU,Michael Kretschmer,CDU/CSU,Katherina Reiche,2005-01-26,70208," Das ist familienfeindlich!) während das Hochschulstudium – ein Jurastudium kostet 25 000 Euro, ein Medizinstudium 135 000 Euro – kostenlos ist. Es kann nicht richtig sein, dass Nichtakademiker durch die Steuern, die sie zahlen, bis zu 90 Prozent der Kosten für akademische Ausbildungen übernehmen, (",-1
404889,Nein!,FDP,Frank Schäffler,CDU/CSU,Johannes Steiniger,2022-09-22,185519,"esem Land, die sowieso schon massiv von der Inflation gebeutelt sind, dem Staat dann auch noch mehr Steuern zahlen. Deswegen ist es gut, dass wir dem entgegenwirken. Es ist für uns auch aus einem zweiten Grund selbstverständlich: Wir als Union haben das in den letzten Jahren nämlich immer gemacht. (",-1
164862,Das ist ja  unglaublich!,DIE LINKE,Dr. Gesine Lötzsch,DIE LINKE,Dorothee Menzner,2006-04-07,75219," bekamen nichts Offizielles. Daher wundert es mich zutiefst, weshalb die seit langem angekündigten Änderungen des Gesetzentwurfs mein Büro erst auf den allerletzten Drücker erreichten. Letzten Dienstag um 19 Uhr bekamen wir die Drucksache, genau 14 Stunden vor der entscheidenden Ausschusssitzung.  (",-1
403968,Sie sind die Katastrophe!,GRÜNE,<unknown>,AfD,Marcus Bühl,2022-09-08,185223,"–, bei der wir die deutliche Gefahr von Doppelstrukturen zulasten der Steuerzahler sehen. Einen weiteren Fehler begehen Sie bei der viel zu kurz gefassten Förderung der beruflichen Bildung. Die sinkenden Ausbildungszahlen im Handwerk und in der Industrie sind eine Katastrophe für unsere Wirtschaft. ",-1
287272,Auf Busspuren!,GRÜNE,Renate Künast,GRÜNE,Oliver Krischer,2014-11-13,128749,"packt. Aufgeführt sind so schöne Sachen wie 1 Million Elektrofahrzeuge, die soundso viele Millionen Tonnen an CO 2 -Einsparungen bringen sollen. Dabei haben Sie bisher überhaupt keine Maßnahmen vorgelegt und auch nichts in petto, wie Sie diese 1 Million Elektrofahrzeuge bis 2020 erreichen wollen.  (",-1
437873,Verschwörungstheorie!,SPD,Helge Lindh,CDU/CSU,Alexander Hoffmann,2023-09-21,195723,"An mancher Stelle habe ich den Eindruck, dass es in Ihren Reihen Parteistrategen gibt, die sich durchaus denken, dass 20 Prozent AfD für die Ampel kein Problem sind, weil unter Umständen jede Stimme für die AfD eine weniger für die Union ist. (Stephan Thomae [FDP]: Nee, nee, nee! Das ist abwegig! – ",-1
371075,Dann steigt der Mindestlohn auf über 12 Euro!,DIE LINKE,Matthias W. Birkwald,SPD,Dr. Matthias Bartke,2020-06-17,167564," Einkommen nicht nur heute, sondern auch in Zukunft. Der Lohn soll nämlich so hoch sein, dass er einen auskömmlichen Rentenanspruch mit sich bringt. Ich halte es für sinnvoll, diese Sicherungsfunktion nach einer Evaluation des Mindestlohns neu in den Auftrag der Mindestlohnkommission zu schreiben. (",-1
91573,Noch nicht einmal lesen können Sie!,CDU/CSU,Paul Breuer,SPD,Peter Zumkley,2001-03-08,52030,"ie zukünftige Bundeswehr vorstellen, sowohl vom Umfang als auch vom Inhalt her. Wo bleiben eigentlich Ihre Alternativen? (Thomas Kossendey [CDU/CSU]: Lesen!) Keine Sachpolitik, keine Fachpolitik, keine Konzepte, stattdessen Pauschalkritik gegenüber jedem Regierungshandeln! (Zustimmung bei der SPD – ",-1
377786,Das entscheiden die Kirchen selbst!,GRÜNE,von Notz,AfD,Volker Münz,2020-11-05,171043,"h meine Kirche kritisiere, dann deswegen, weil ich nicht möchte, dass sich meine Kirche unglaubwürdig macht. Ich habe auch gesagt: Es geht darum, dass die Kirche sich wieder ihren eigentlichen Aufgaben zuwendet und nicht Politik macht zum Beispiel. (Beifall bei Abgeordneten der AfD – Dr. Konstantin ",-1
355152,So eine substanzlose Rede habe ich lange nicht gehört!,AfD,Karsten Hilse,GRÜNE,Uwe Kekeritz,2019-09-26,160485," Je dunkler die Gegenwart gezeichnet wird, desto heller leuchtet die Vergangenheit, in die Sie zurückmöchten, (Zurufe von der AfD: Welche denn?) und das kann und darf ja wohl nicht der Stil in diesem Hause sein. (Beifall beim GRÜNE und bei der LINKEN sowie bei Abgeordneten der CDU/CSU und der SPD – ",-1
290389,Gute Idee!,DIE LINKE,<unknown>,CDU/CSU,Yvonne Magwas,2015-01-29,130126," müssten besiegt werden. Zweitens. Eine soziale Wohnungswirtschaft müsse erst einmal entwickelt werden. Dem Titel nach existiert ja eine solche in Deutschland überhaupt nicht.  Jetzt kann man einfach anführen, es handele sich nur um die Überschriften; man solle sich doch einmal den Text anschauen.  ",-1
424323,Aber das ist doch rechtsextrem!,AfD,Enrico Komning,SPD,Sebastian Fiedler,2023-03-30,191492,"ratische Innenminister Ralf Jäger das Projekt „Kurve kriegen“ ins Leben gerufen, das offenbar so gut ist, dass es der nordrhein-westfälische Innenminister Herbert Reul fortgeführt und ausgebaut hat. In diesem Projekt kümmert man sich schon um Achtjährige und versucht sehr frühzeitig, zu entdecken, (",-1
129971,So ist es!,CDU/CSU,Eduard Oswald,CDU/CSU,Veronika Bellmann,2003-11-06,63549,"ogen auf die Lage an den Grenzen zu Polen und Tschechien in Bayern, Sachsen und Brandenburg von einer Infarktgefahr reden. Warum? Weil die EU- Osterweiterung ihre Schatten vorauswirft. Sie wird ein Anwachsen der Verkehrsströme an den Grenzen zu Polen und Tschechien um 300 Prozent mit sich bringen. (",-1
345423,"Klar, dass Sie keine Antwort geben!",FDP,Karlheinz Busen,GRÜNE,Harald Ebner,2019-02-21,156012,"Das Ansinnen, das Sie uns unterstellen wollen, ist in meinem bisherigen Beitrag an keiner Stelle aufgetaucht; das wüssten Sie, wenn Sie mir zugehört hätten. Das kann ich weit von uns weisen, (",-1
122858,So ist es!,SPD,Jörg Tauss,SPD,Jürgen Wieczorek,2003-04-04,61066,"gibt, die dieser Verantwortung nicht gerecht werden. Die Kollegen von der Union vergessen bei ihrer Begründung für die Gesetzesänderung außerdem, dass Kinder gleichen Alters – gerade im Alter zwischen sechs und zwölf Jahren – sowohl geistig als auch körperlich sehr unterschiedlich entwickelt sind. (",-1
34573,Quatsch!,SPD,Rudolf Dreßler,CDU/CSU,Dr. Norbert Blüm,1995-01-26,21945,"r Professor nicht so viel Rente bekommen  kann, wie ein westdeutscher Professor als Beamtenpension bekommt, müssen Sie nicht an die Rentenversicherung richten, sondern an den öffentlichen Dienst.  Der öffentliche Dienst ist hier Ihr Ansprechpartner.  (Konrad Gilges [SPD]: Haben wir nie gefordert! — ",-1
248504,Das haben wir schon  beschlossen!,SPD,Kerstin Tack,CDU/CSU,Ralph Brinkhaus,2012-01-19,111133," Ihre Vorschläge so nicht teilen. Der letzte Punkt, der mir überhaupt nicht gefällt, ist, dass Sie auch noch die unsägliche Idee eines Marktwächters in diesem Antrag untergebracht haben. Darüber haben wir schon vor Weihnachten diskutiert; ich erspare mir jetzt weitere Ausführungen zu diesem Thema. (",-1
253664,Achten Sie auf Ihren Blutdruck!,SPD,Elke Ferner,CDU/CSU,Rudolf Henke,2012-04-26,113325,"die SPD 2006 von der Bayerischen Staatsregierung gefordert. 2009 ist es dann passiert. Heute sagen Sie: Wer diese Forderung der SPD erfüllt, der macht falsche Politik. Das ist die Art, wie Sie Demagogie ins Land tragen. (Beifall bei der CDU/CSU und der FDP – Dr. Karl Lauterbach [SPD]: Lächerlich! – ",-1
250553,Die dritte Säule nennt er schon gar nicht mehr!,DIE LINKE,Matthias W. Birkwald,FDP,Johannes Vogel,2012-03-01,112079,"m auf zwei Säulen – gesetzlich und privat – aufbauen müssen. Die Demografie ist nämlich nun einmal so, wie sie ist. Anders können wir das Rentensystem nicht zukunftsfest machen. Davon sollten wir uns nicht verabschieden, lieber Kollege Toni Schaaf; davon rate ich dringend ab. (Beifall bei der FDP – ",-1
334145,Sie wollten ja nicht regieren! Sie hätten doch alles gestalten können! Fragen Sie doch mal die Grünen! Die hätten mitregiert!,SPD,Johannes Kahrs,FDP,Dr. Christoph Hoffmann,2018-07-04,150973,"icherheit, Fortschritte für Europa und zuletzt der parallele Haushaltsaufwuchs von Verteidigung und Entwicklung. Was haben wir nicht schon alles gehört! Was wurde uns versprochen und nicht gehalten! Hier reiht sich der Haushalt des Bundesministeriums für wirtschaftliche Zusammenarbeit nahtlos ein: (",-1
63660,Das löst die Probleme nicht!,CDU/CSU,Birgit Schnieber-Jastram,SPD,Walter Riester,1998-11-20,40851,hmerinnen und Arbeitnehmer und die Wirtschaft pro Jahr um 11 Milliarden DM. Bei der Finanzierung dieses Vorhabens stehen wir auf einem soliden und verläßlichen Fundament. (Dirk Niebel [FDP]: Au ja!) Künftig zahlt der Bund der Rentenversicherung das Geld für die zusätzlich beschlossenen Leistungen. (,-1
389156,Bei welcher Zahl?,AfD,von Storch,SPD,Hilde Mattheis,2021-06-11,178425,"on der AfD)  Wir können die Feststellung der pandemischen Lage verlängern oder auch abkürzen bzw. aufheben.  (Beatrix von Storch [AfD]: Wann?)  Das kann dieses Parlament tun, und zwar dann, wenn wir alle miteinander der Auffassung sind, dass die Gefahren der Pandemie weltweit behoben sind  (Beatrix ",-1
427327,Richtig!,AfD,Dr. Götz Frömming,AfD,Jürgen Braun,2023-04-28,192466," Statt „natürlicher Klimaschutz“ hätte man auch einfach „Naturschutz“ sagen können. (Beifall bei der AfD – Dr. Götz Frömming [AfD]: Es war einmal …! Die Gründer der AfD haben sich übrigens schon für Naturschutz starkgemacht, als es die Grünen noch gar nicht gab. (Lachen bei Abgeordneten des GRÜNE – ",-1
378386,Tausend Jahre Sklavenhandel!,AfD,Dr. Marc Jongen,DIE LINKE,Kathrin Vogler,2020-11-19,171516,"ssistische, koloniale Ideologie vom weißen Mann, der wohltätig ordnend angeblich unterlegenen Völkern seine Kultur bringt und sich dafür das Recht herausnehmen darf, fremde Länder auszubeuten, fremde Völker zu unterjochen und jeden Widerstand brutal zu unterdrücken; das ist es ja, was getan wurde. (",-1
54771,Richtig!,FDP,Jürgen W. Möllemann,CDU/CSU,Ernst Hinsken,1997-09-11,36016,"gegen stellen nach wie vor  die Investitionen dar, die sich schwächer entwickeln  als in vergleichbaren Phasen früherer Konjunkturzyklen.  Vieles, um nicht zu sagen: alles, hängt davon ab,  wie weit es uns gelingt, die Investitions- und Innovationsfähigkeit der heimischen Wirtschaft zu verbessern  (",-1
298212,Natürlich!,SPD,Dr. Johannes Fechner,DIE LINKE,Jörn Wunderlich,2015-09-24,133924,"lso ganz eng gefasst. Das ist es ja, was wir beheben wollen – alle miteinander hier im Hause. (Dr. Johannes Fechner [SPD]: Genau!) Aber ihr macht es eben nicht. Denn, Kollege Fechner, im Juli, nach dem schweren und schlimmen Unfall in den Alpen, haben Sie selber noch gesagt: Das wollen wir machen. (",-1
83103,Das warten Sie  einmal ab!,SPD,Angelika Mertens,CDU/CSU,Dr. Michael Meister,2000-09-14,49010,"ita ansieht, dann kann man sich erklären, warum das so läuft. Dennoch muss man von Bauminister Klimmt verlangen, dass er sich der Eingriffe des Bundesfinanzministers in sein Ressort erwehrt. Zum Beispiel bricht die Regierungskoalition ebenfalls bei der Städtebauförderung ihre Wahlversprechungen, – (",-1
331163,Woher wissen Sie das? Liegen Ihnen die Ergebnisse vor?,DIE LINKE,Dr. Alexander S. Neu,CDU/CSU,Thorsten Frei,2018-06-07,149728,", ist es auch notwendig, das klar zu benennen. Auch ich weiß, dass man am Ende Realitäten beachten muss, wenn man zu nachhaltigen und stabilen Lösungen kommen will. Aber klar ist, dass das Assad-Regime dies nicht tun konnte, ohne die politische und militärische Unterstützung von Iran und Russland. (",-1
331406,"Es wird nicht wahrer, je öfter Sie es sagen! Lesen Sie doch die Studien!",GRÜNE,Dr. Julia Verlinden,CDU/CSU,Jens Koeppen,2018-06-08,149822,"serstoff herstellen können, bin ich natürlich sofort dabei. Aber jetzt geht es erst mal um die Stromversorgung. Wenn Sie gleichzeitig aus dem Atomstrom und dem Kohlestrom aussteigen wollen, ist die Versorgungssicherheit nicht gewährleistet. Nur darum geht es. (Beifall bei Abgeordneten der CDU/CSU – ",-1
